id_conta,id_fornecedor,id_categoria,id_centro_custo,id_banco,numero_nf,data_emissao,data_vencimento,valor,status,observacoes,created_at,updated_at
2029,362,8,6,8,NF00002029,2026-03-06,2026-04-04,478.01,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2030,17,8,8,5,NF00002030,2026-07-13,2026-08-03,4391.23,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2031,466,17,1,2,NF00002031,2026-06-22,2026-07-16,18139.13,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2032,379,8,8,6,NF00002032,2026-06-21,2026-07-06,7660.38,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2033,99,11,12,3,NF00002033,2024-09-15,2024-11-12,1155.96,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2034,345,8,8,5,NF00002034,2026-01-02,2026-01-20,1629.93,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2035,419,11,12,3,NF00002035,2026-08-26,2026-09-09,7724.22,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2036,489,10,15,1,NF00002036,2025-09-01,2025-10-17,662.78,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2037,289,2,9,1,NF00002037,2026-05-24,2026-07-17,899.94,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2038,377,11,11,7,NF00002038,2025-01-07,2025-01-24,638.66,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2039,395,8,6,2,NF00002039,2026-04-25,2026-05-09,6381.86,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2040,475,10,15,8,NF00002040,2026-01-14,2026-02-28,13050.91,Cancelada,Lançamento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2041,440,11,12,1,NF00002041,2026-02-07,2026-03-06,4611.53,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2042,310,8,6,9,NF00002042,2025-02-03,2025-03-13,3865.26,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2043,407,17,1,10,NF00002043,2026-01-29,2026-02-19,216.83,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2044,464,9,13,2,NF00002044,2026-08-10,2026-08-23,2129.2,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2045,406,11,12,4,NF00002045,2025-02-08,2025-03-29,2204.43,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2046,262,8,8,9,NF00002046,2026-02-04,2026-03-03,41338.07,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2047,91,9,13,6,NF00002047,2026-05-24,2026-07-17,4738.5,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2048,143,8,8,1,NF00002048,2026-08-15,2026-08-24,21145.74,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2049,107,11,11,3,NF00002049,2025-07-09,2025-07-28,532.7,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2050,476,11,12,10,NF00002050,2025-09-08,2025-10-19,56255.49,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2051,413,11,12,2,NF00002051,2026-07-08,2026-08-05,3057.96,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2052,199,8,6,5,NF00002052,2025-02-14,2025-04-04,16580.12,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2053,132,6,11,6,NF00002053,2026-06-24,2026-08-11,803.76,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2054,119,17,1,9,NF00002054,2026-03-10,2026-03-24,511.69,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2055,6,11,12,5,NF00002055,2024-12-14,2024-12-26,507.31,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2056,181,11,12,3,NF00002056,2025-12-12,2025-12-28,19978.17,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2057,421,2,9,4,NF00002057,2026-07-03,2026-08-17,770.14,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2058,119,17,1,10,NF00002058,2025-05-28,2025-07-08,4201.04,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2059,195,10,15,9,NF00002059,2024-08-17,2024-10-03,712.36,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2060,163,8,6,4,NF00002060,2026-07-29,2026-09-13,7280.77,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2061,407,17,1,4,NF00002061,2025-08-15,2025-09-15,95911.93,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2062,217,8,8,7,NF00002062,2025-09-03,2025-09-10,1544.48,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2063,421,2,9,5,NF00002063,2026-07-15,2026-08-30,1835.02,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2064,38,11,11,2,NF00002064,2025-12-08,2026-02-01,1575.17,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2065,287,8,6,7,NF00002065,2026-07-05,2026-07-27,2564.0,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2066,421,2,9,2,NF00002066,2025-05-16,2025-05-30,7106.61,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2067,428,11,12,10,NF00002067,2025-08-11,2025-10-05,499.04,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
2068,469,13,15,1,NF00002068,2024-08-26,2024-10-10,3096.96,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2069,497,11,12,4,NF00002069,2026-07-16,2026-08-31,212.38,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2070,142,11,12,3,NF00002070,2025-07-07,2025-07-31,92840.49,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2071,119,17,1,7,NF00002071,2026-06-28,2026-08-11,664.21,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2072,14,8,6,8,NF00002072,2026-07-16,2026-08-30,192.75,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2073,35,8,6,6,NF00002073,2025-03-27,2025-04-29,12417.98,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2074,115,11,12,2,NF00002074,2025-09-12,2025-10-05,751.65,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2075,313,11,12,9,NF00002075,2025-07-03,2025-07-15,2005.0,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2076,491,8,8,2,NF00002076,2026-06-15,2026-07-29,3343.14,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2077,4,11,11,5,NF00002077,2024-11-03,2024-12-18,15627.94,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2078,291,17,1,7,NF00002078,2026-04-18,2026-06-02,15013.36,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2079,223,17,1,10,NF00002079,2026-07-07,2026-07-21,1394.31,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2080,113,11,12,6,NF00002080,2025-04-16,2025-06-07,3415.22,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2081,322,6,11,1,NF00002081,2024-10-26,2024-12-05,17783.5,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2082,185,6,11,7,NF00002082,2026-08-18,2026-08-26,4110.52,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2083,277,11,12,10,NF00002083,2025-08-17,2025-09-19,2315.85,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2084,102,11,12,8,NF00002084,2026-07-08,2026-08-06,836.53,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2085,311,8,8,5,NF00002085,2024-09-10,2024-10-03,512.38,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2086,133,8,8,4,NF00002086,2025-04-06,2025-05-31,14724.3,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2087,383,11,12,3,NF00002087,2026-07-13,2026-08-23,10006.45,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2088,135,2,9,4,NF00002088,2026-02-26,2026-04-14,922.75,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2089,114,6,11,6,NF00002089,2025-11-27,2025-12-20,4026.26,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2090,436,6,11,8,NF00002090,2026-01-16,2026-02-02,18436.7,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2091,338,11,12,1,NF00002091,2024-08-15,2024-09-26,4635.32,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2092,493,8,6,9,NF00002092,2025-12-12,2025-12-24,726.07,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2093,145,9,13,10,NF00002093,2025-12-25,2026-02-15,4408.84,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
2094,484,11,12,9,NF00002094,2025-08-03,2025-09-18,446.72,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2095,44,10,15,2,NF00002095,2025-09-25,2025-11-06,843.52,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2096,398,2,9,5,NF00002096,2025-11-11,2025-12-03,725.57,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2097,89,17,1,8,NF00002097,2025-10-31,2025-11-08,111.18,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2098,107,11,11,8,NF00002098,2026-08-01,2026-08-20,3204.9,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2099,391,8,8,3,NF00002099,2026-08-09,2026-09-09,3509.02,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2100,23,11,12,5,NF00002100,2026-06-27,2026-07-31,84274.09,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2101,369,11,11,6,NF00002101,2025-07-03,2025-07-14,9802.32,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2102,466,17,1,3,NF00002102,2024-11-27,2025-01-10,15536.52,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2103,271,8,6,2,NF00002103,2025-02-02,2025-03-15,12611.81,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2104,346,8,6,2,NF00002104,2026-07-09,2026-08-29,3880.42,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2105,143,8,8,9,NF00002105,2026-08-27,2026-09-06,342.22,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2106,387,8,8,10,NF00002106,2026-01-13,2026-01-21,1258.63,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2107,232,8,8,8,NF00002107,2026-02-03,2026-02-14,412.84,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2108,451,2,9,6,NF00002108,2026-04-26,2026-06-17,3279.01,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2109,236,8,6,8,NF00002109,2025-05-16,2025-06-05,7000.35,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2110,288,13,15,8,NF00002110,2025-10-07,2025-11-19,2218.64,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2111,264,2,9,7,NF00002111,2025-08-20,2025-08-27,3725.29,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2112,343,11,11,1,NF00002112,2026-06-03,2026-07-19,207.72,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2113,145,9,13,9,NF00002113,2024-09-12,2024-11-07,275.16,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2114,383,11,12,3,NF00002114,2025-07-29,2025-08-10,15930.01,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2115,341,11,12,7,NF00002115,2025-04-23,2025-05-24,10811.77,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2116,19,10,15,8,NF00002116,2025-06-29,2025-07-17,186.28,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2117,411,11,11,7,NF00002117,2025-05-10,2025-05-29,1738.27,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2118,377,11,11,6,NF00002118,2026-03-01,2026-04-10,2358.88,Cancelada,Pagamento não autorizado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2119,228,11,12,1,NF00002119,2025-06-14,2025-06-27,601.42,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2120,113,11,12,1,NF00002120,2025-05-22,2025-06-17,1018.64,Cancelada,Documento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2121,37,10,15,10,NF00002121,2025-11-17,2026-01-03,19335.68,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2122,272,11,12,8,NF00002122,2025-12-24,2026-02-07,410.72,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2123,450,11,12,10,NF00002123,2025-12-07,2026-01-15,4383.89,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2124,342,6,11,8,NF00002124,2026-01-15,2026-03-14,583.83,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2125,303,11,11,5,NF00002125,2026-01-12,2026-01-25,3360.43,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2126,248,2,9,4,NF00002126,2025-02-16,2025-04-06,93599.93,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2127,406,11,12,7,NF00002127,2026-06-21,2026-07-19,15030.58,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2128,248,2,9,6,NF00002128,2025-05-19,2025-05-28,59261.45,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2129,270,17,1,1,NF00002129,2024-11-03,2024-11-16,17163.61,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2130,234,11,12,2,NF00002130,2026-06-30,2026-08-20,574.6,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2131,278,11,11,9,NF00002131,2025-08-06,2025-08-21,1803.73,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2132,437,11,12,4,NF00002132,2025-06-12,2025-06-24,2616.95,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2133,257,11,12,1,NF00002133,2025-05-17,2025-06-12,535.69,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2134,499,10,15,5,NF00002134,2026-06-28,2026-07-17,3110.2,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2135,309,11,12,5,NF00002135,2025-12-01,2026-01-18,3285.1,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
2136,31,17,1,1,NF00002136,2025-12-06,2026-01-04,372.65,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2137,454,8,6,1,NF00002137,2026-07-07,2026-08-16,2735.22,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2138,196,8,8,9,NF00002138,2026-02-28,2026-04-05,4642.65,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2139,21,9,13,4,NF00002139,2026-06-15,2026-07-28,283.25,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2140,146,8,6,10,NF00002140,2026-02-21,2026-03-18,8090.45,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2141,180,13,15,4,NF00002141,2026-06-25,2026-07-26,9961.26,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2142,8,11,12,6,NF00002142,2024-10-17,2024-11-08,1623.72,Vencida,Fornecedor notificou atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2143,250,17,1,5,NF00002143,2024-09-15,2024-10-11,3282.16,Vencida,Pagamento em atraso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2144,278,11,11,5,NF00002144,2025-05-31,2025-06-24,841.2,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2145,35,8,6,8,NF00002145,2026-04-13,2026-06-03,723.27,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2146,281,17,1,3,NF00002146,2026-07-05,2026-07-22,673.84,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2147,165,8,8,2,NF00002147,2025-09-06,2025-10-26,949.15,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2148,202,8,6,7,NF00002148,2025-10-08,2025-10-21,869.96,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2149,17,8,8,7,NF00002149,2026-07-12,2026-08-19,19253.14,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2150,416,8,8,3,NF00002150,2026-03-02,2026-03-23,530.94,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2151,291,17,1,7,NF00002151,2025-10-07,2025-11-10,17096.14,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2152,95,17,1,6,NF00002152,2026-04-15,2026-06-03,637.3,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2153,37,10,15,4,NF00002153,2026-06-29,2026-07-15,1175.03,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2154,60,11,12,5,NF00002154,2024-09-13,2024-09-23,280.58,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
2155,35,8,6,7,NF00002155,2025-11-22,2026-01-08,157.28,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2156,259,13,15,6,NF00002156,2026-05-20,2026-07-19,4485.35,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2157,71,11,11,10,NF00002157,2025-08-14,2025-08-24,1573.45,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2158,13,6,11,2,NF00002158,2025-12-01,2026-01-23,3474.34,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2159,244,8,8,6,NF00002159,2026-06-08,2026-07-09,15264.75,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2160,196,8,8,10,NF00002160,2025-10-04,2025-11-28,610.26,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2161,39,10,15,1,NF00002161,2025-01-31,2025-03-15,683.98,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2162,127,8,6,7,NF00002162,2025-09-25,2025-11-14,2798.68,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2163,461,8,6,10,NF00002163,2025-02-24,2025-03-12,70935.81,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2164,159,8,6,9,NF00002164,2025-12-17,2026-01-17,358.18,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
2165,278,11,11,3,NF00002165,2026-02-09,2026-02-18,824.91,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2166,345,8,8,7,NF00002166,2026-07-25,2026-08-09,1907.94,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2167,260,3,11,6,NF00002167,2025-02-06,2025-03-31,4534.49,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2168,41,8,6,8,NF00002168,2025-05-18,2025-06-02,2351.21,Cancelada,Lançamento cancelado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2169,101,11,12,9,NF00002169,2025-11-05,2025-12-28,271.87,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2170,280,8,6,10,NF00002170,2025-04-23,2025-05-23,4449.75,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2171,187,11,12,5,NF00002171,2024-08-12,2024-09-16,197.79,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2172,177,6,11,10,NF00002172,2025-12-18,2026-02-05,403.91,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2173,375,6,11,9,NF00002173,2025-11-15,2025-12-16,5357.53,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2174,318,11,12,3,NF00002174,2025-12-20,2026-02-06,3253.46,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2175,64,2,9,10,NF00002175,2026-07-22,2026-08-13,470.16,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2176,291,17,1,3,NF00002176,2026-07-17,2026-09-01,3441.43,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2177,171,8,6,1,NF00002177,2026-07-05,2026-07-15,6286.25,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2178,68,10,15,2,NF00002178,2026-01-22,2026-02-11,8045.11,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2179,476,11,12,2,NF00002179,2025-03-08,2025-04-14,13751.73,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2180,208,17,1,3,NF00002180,2026-01-24,2026-02-10,605.7,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2181,131,8,8,2,NF00002181,2024-11-10,2024-12-27,1633.12,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2182,71,11,11,5,NF00002182,2026-08-10,2026-08-26,19641.87,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2183,91,9,13,2,NF00002183,2026-07-02,2026-08-08,442.85,Pendente,Aguardando aprovação.,2026-07-15 18:28:52,2026-07-15 18:28:52
2184,239,9,13,1,NF00002184,2025-03-07,2025-04-20,48990.74,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2185,361,9,13,3,NF00002185,2024-11-13,2024-12-12,542.59,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2186,337,8,6,2,NF00002186,2025-07-22,2025-09-10,221.45,Vencida,Necessita regularização.,2026-07-15 18:28:52,2026-07-15 18:28:52
2187,49,11,12,3,NF00002187,2025-11-09,2025-12-26,19406.22,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2188,277,11,12,5,NF00002188,2026-06-25,2026-08-22,6246.09,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2189,152,11,12,1,NF00002189,2025-06-14,2025-07-07,4966.81,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2190,362,8,6,9,NF00002190,2025-02-02,2025-03-01,4663.7,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2191,76,11,11,1,NF00002191,2025-03-31,2025-04-28,2052.45,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2192,329,8,6,5,NF00002192,2026-06-22,2026-07-20,11871.31,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2193,333,11,11,1,NF00002193,2024-11-27,2024-12-05,69933.57,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2194,16,8,8,7,NF00002194,2025-08-22,2025-10-12,2553.59,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2195,367,10,15,6,NF00002195,2025-04-04,2025-05-07,4974.61,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2196,93,11,12,6,NF00002196,2025-11-22,2025-12-30,335.43,Paga,Pagamento conciliado.,2026-07-15 18:28:52,2026-07-15 18:28:52
2197,24,11,12,5,NF00002197,2025-07-15,2025-08-23,3687.23,Paga,Pagamento realizado com sucesso.,2026-07-15 18:28:52,2026-07-15 18:28:52
2198,214,8,8,1,NF00002198,2026-07-01,2026-07-19,6605.74,Pendente,Aguardando pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
2199,329,8,6,2,NF00002199,2026-04-22,2026-04-29,16683.15,Paga,Quitação confirmada.,2026-07-15 18:28:52,2026-07-15 18:28:52
2200,83,2,9,1,NF00002200,2026-07-03,2026-07-19,918.02,Pendente,Programado para pagamento.,2026-07-15 18:28:52,2026-07-15 18:28:52
